registry_id,record_plane,model_id,name,alternate_names,entry_kind,origin,status,review_state,nav_path,domain_tags,legacy_alias,existing_spec_ref,parent_ids,contains_ids,aligned_model_ids,purpose,owner_or_maintainer,source_url,namespace_uri,source_version_or_year,source_group,source_category,source_format,composition_role,default_link_type,priority_wave,priority_score,priority_method,priority_confidence,priority_rationale,factor_demand,factor_data,factor_reuse,factor_interop,factor_feasibility,factor_robotics,factor_overlap,possible_duplicate_of,shared_source_with,relations_ref,validation_flags,provenance
vr.wm-eco-013,world-model,WM-ECO-013,Crypto / Token,,standalone-mm,grok-union-current,candidate,first-pass-reviewed,NAV.SOC.ECO.TOK,SOC.ECO.TOK,,,,,,Candidate governed context model for Crypto / Token; boundary questions remain required.,"contracting party, financial institution or regulator",,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,не смешивать с F2,current-112 + Grok review + Claude adversarial audit
vr.wm-org-007,world-model,WM-ORG-007,Mandate / Charter,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.ORG.MND,SOC.ORG.MND,O4,models/organizations/O4-organizational-mandate-and-charter.md,,,,Constitutive rules of an organization,the organization; A oversight for public bodies,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-org-009,world-model,WM-ORG-009,Public Office,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.ORG.OFF,SOC.ORG.OFF,A11,models/polity/A11-public-office-and-official.md,,,,"Offices, officeholders, appointments, accountability",appointing authority; register public per A12,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,специализация Position,current-112 + Grok review + Claude adversarial audit
vr.wm-org-008,world-model,WM-ORG-008,Vacancy / Matching,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.ORG.VAC,SOC.ORG.VAC,O6,models/organizations/O6-labor-market-and-vacancy.md,,,,"Vacancies, applications, matching, placement",posting organization; candidate side self-owned,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-per-006,world-model,WM-PER-006,Life Event / Civil Status,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.PER.CIV,SOC.PER.CIV,B12,models/society/B12-life-events-and-civil-status.md,,,,"Birth, marriage, divorce, death",the person; civil registrar keeps the register,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-per-002,world-model,WM-PER-002,Digital Identity / Account,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.PER.DIG,SOC.PER.DIG,R4,models/registries-ledgers/R4-identity-register.md,,,,"Anchoring identity of persons, orgs, things",registrar (Identity); subject rights via S,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,"не регистр, а субъект",current-112 + Grok review + Claude adversarial audit
vr.wm-per-005,world-model,WM-PER-005,Population Group,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.PER.GRP,SOC.PER.GRP,H3,models/people-groups/H3-population-group-and-community.md,,,,Groups cohorts and communities as addressable collectives,group steward; statistics office for statistical cohorts,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-per-004,world-model,WM-PER-004,Household / Family,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.PER.HH,SOC.PER.HH,H2,models/people-groups/H2-household-and-family.md,,,,Households and family relations as social and administrative units,the household members; civil registrar for registered relations,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-per-009,world-model,WM-PER-009,Skill / Competency,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.PER.SKL,SOC.PER.SKL,K1,models/activity-work/K1-function-and-capability.md,,,,What an agent is able to do,the capable agent,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,способность человека ≠ функция системы,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-014,world-model,WM-POL-014,Rights / Entitlements,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL,SOC.POL,S1,models/security-ownership-access/S1-meta-object-ownership-and-stewardship.md,,,,"Who controls every meta-object; transfers, delegation, guardianship",the polity's root registry (constitutional),,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,лучше mixin + ссылка,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-006,world-model,WM-POL-006,Border / Customs / Migration,,category-split-required,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.BRD,SOC.POL.BRD,A16,models/polity/A16-border-customs-and-migration.md,,,,"Border crossings, customs, residency and migration status",Border sub-agent; person status self-visible,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,слишком склеено | resolved-kind=category-split-required,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-007,world-model,WM-POL-007,Defense Force,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.DEF,SOC.POL.DEF,A17,models/polity/A17-defense-and-security-forces.md,,,,"Forces, assets, mandates (breadth placeholder; detail = G3)",Defense sub-agent (tightest S defaults),,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,placeholder; не углублять рано,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-003,world-model,WM-POL-003,Election,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.ELC,SOC.POL.ELC,A13,models/polity/A13-election-and-electoral-process.md,,,,"Electing officeholders: campaigns, ballots, results",Electoral registrar (independent A12 mandate),,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-010,world-model,WM-POL-010,Dispute Forum,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.FOR,SOC.POL.FOR,A19,models/polity/A19-dispute-resolution-and-adjudication.md,,,,Disputes deciding forums proceedings decisions and remedies,each forum for its case records; parties for their own side via S1,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-002,world-model,WM-POL-002,Lawmaking Process,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.LEG,SOC.POL.LEG,A10,models/polity/A10-lawmaking-and-legislative-voting.md,,,,"Bills, readings, amendments, votes, enactment",legislature; offices via A11,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,"процесс, не норма",current-112 + Grok review + Claude adversarial audit
vr.wm-pol-008,world-model,WM-POL-008,Offense / Investigation,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.OFF,SOC.POL.OFF,A18,models/polity/A18-offense-investigation-and-enforcement.md,,,,"Offenses, investigations, cases, penalties, corrections",Enforcement sub-agent; due process via A6/S2,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-012,world-model,WM-POL-012,Public Benefit / Program,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.PRG,SOC.POL.PRG,B13,models/society/B13-social-provision-and-benefit.md,,,,"Delivery of floors, benefits, social care",Social sub-agent; person sees own record,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-013,world-model,WM-POL-013,Registry Mandate,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.RGY,SOC.POL.RGY,A12,models/polity/A12-state-registry-mandate.md,,,,Which registers the state must keep and how,constitution/legislature,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-pol-005,world-model,WM-POL-005,Treaty,,standalone-mm,grok-union-current,described-previous-version,migration-boundary-review,NAV.SOC.POL.TRY,SOC.POL.TRY,A15,models/polity/A15-interstate-relations-and-treaties.md,,,,"Foreign affairs, treaties, memberships (MUFP between polities)",Foreign-affairs sub-agent,,,2026-08-22,,,,,,2,63,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Useful domain context after Wave 0/1 reference foundations,0.65,0.65,0.52,0.66,0.72,0.00,0.09,,,,,current-112 + Grok review + Claude adversarial audit
vr.wm-act-041,world-model,WM-ACT-041,Public Consultation,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.ACT.CIV,ACT.CIV,,,WM-ACT-028,,,"Proposal, participants, submissions and response",owner designated by the adopting Dimension,,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Proposal, participants, submissions and response",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-act-050,world-model,WM-ACT-050,Environmental Impact Assessment,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.ACT.ENV,ACT.ENV,,,WM-ACT-034,,,"Project impacts, alternatives, mitigation and decision",owner designated by the adopting Dimension,,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Project impacts, alternatives, mitigation and decision",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-act-037,world-model,WM-ACT-037,Survey Administration,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.ACT.SRVY,ACT.SRVY,,,WM-DAT-009,,,"Sample, collection wave, responses and quality",owner designated by the adopting Dimension,,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Sample, collection wave, responses and quality",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-dat-011,world-model,WM-DAT-011,Knowledge Graph,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.DAT.KG,INF.DAT.KG,,,WM-KNW-001,,,"Graph dataset with ontology, assertions and provenance",data product owner or data steward,,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Graph dataset with ontology, assertions and provenance",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-dat-012,world-model,WM-DAT-012,Synthetic Data Product,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.DAT.SYN,INF.DAT.SYN,,,WM-DAT-008,,,Generated dataset with privacy and fidelity evidence,data product owner or data steward,,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Generated dataset with privacy and fidelity evidence,0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-knw-019,world-model,WM-KNW-019,Mathematical / Computational Model,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.KNW.MATH,INF.KNW.MATH,,,WM-KNW-001,,,"Equations, parameters, assumptions and validation","knowledge owner, standards body or decision authority",,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Equations, parameters, assumptions and validation",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-med-006,world-model,WM-MED-006,3D Asset / Scene,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.MED.3D,INF.MED.3D,,,WM-MED-002,,,"Geometry, materials, scene graph and rights","creator, publisher or rights holder",,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,"Geometry, materials, scene graph and rights",0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-med-004,world-model,WM-MED-004,Audio / Video Recording,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.MED.AV,INF.MED.AV,,,WM-MED-002,,,Time-based media identity and tracks,"creator, publisher or rights holder",,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Time-based media identity and tracks,0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-med-005,world-model,WM-MED-005,Image / Graphic,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.MED.IMG,INF.MED.IMG,,,WM-MED-002,,,Still visual asset and technical/provenance metadata,"creator, publisher or rights holder",,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Still visual asset and technical/provenance metadata,0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
vr.wm-med-007,world-model,WM-MED-007,Broadcast / Stream,,standalone-mm,claude-plus-gap-audit,candidate,boundary-review-required,NAV.INF.MED.STR,INF.MED.STR,,,WM-MED-002,,,Scheduled/live distribution and measurement lifecycle,"creator, publisher or rights holder",,,2026-08-22,,,,,,2,61,cohort-proxy with model-specific robotics check; use TOP-50 sequence,low,Scheduled/live distribution and measurement lifecycle,0.62,0.62,0.52,0.66,0.68,0.00,0.10,,,,,Claude independent review + systematic gap audit + Claude adversarial audit
